Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	
22.40	69.00	5.97
22.40	69.00	5.98
22.40	69.00	5.94
22.40	69.00	6.01
22.40	69.00	6.31
22.40	69.00	5.93
22.40	69.00	6.01
22.40	69.00	5.92
22.40	69.00	5.97
22.40	69.00	5.98
22.40	69.00	5.92
22.40	69.00	5.98
22.40	69.00	5.92
22.40	69.00	5.97
22.40	69.00	5.93
22.40	69.00	5.98
22.40	69.00	5.93
22.30	69.00	5.98
22.40	69.00	5.92
22.40	69.00	6.00
22.40	69.00	5.98
22.40	68.00	5.96
22.40	68.00	6.01
22.40	68.00	5.94
22.40	68.00	5.97
22.30	68.00	6.01
22.30	68.00	5.92
22.40	68.00	6.00
22.40	68.00	5.98
22.40	68.00	5.93
22.40	68.00	6.01
22.40	68.00	5.93
22.40	68.00	5.90
22.40	68.00	6.01
22.40	68.00	5.90
22.40	68.00	5.92
22.40	68.00	5.97
22.40	68.00	5.94
22.40	68.00	6.01
22.30	68.00	6.04
22.40	68.00	5.96
22.40	68.00	6.02
22.40	68.00	6.16
22.40	68.00	5.26
22.40	68.00	6.04
22.40	68.00	6.02
22.40	68.00	5.98
22.30	68.00	6.05
22.40	68.00	5.98
22.40	68.00	5.96
22.40	68.00	6.12
22.40	68.00	6.00
22.40	68.00	6.00
22.40	68.00	6.04
22.40	68.00	5.97
22.40	68.00	6.06
22.40	68.00	6.15
22.40	68.00	6.00
22.40	69.00	6.05
22.40	69.00	5.94
22.40	69.00	5.35
22.40	69.00	6.02
22.30	69.00	5.98
22.40	69.00	6.19
22.40	69.00	6.01
22.40	69.00	6.00
22.40	69.00	6.05
22.40	69.00	5.98
22.40	69.00	6.04
22.40	69.00	6.13
22.40	69.00	6.01
22.30	69.00	6.08
22.40	69.00	6.00
22.40	69.00	6.01
22.40	69.00	6.05
22.40	69.00	5.96
22.40	69.00	6.05
22.40	69.00	5.76
22.40	69.00	6.15
22.40	69.00	6.01
22.40	69.00	5.96
22.40	69.00	6.04
22.30	68.00	6.00
22.40	68.00	6.00
22.40	68.00	6.05
22.40	68.00	5.75
22.40	68.00	6.01
22.40	68.00	5.88
22.30	69.00	5.96
22.40	68.00	6.04
22.40	68.00	5.27
22.40	68.00	5.40
22.40	68.00	6.02
22.40	68.00	6.00
22.40	68.00	6.01
22.40	68.00	6.01
22.40	68.00	5.35
22.30	68.00	6.28
22.40	69.00	5.97
22.40	68.00	6.06
22.40	68.00	5.98
22.40	68.00	6.06
22.40	68.00	6.02
22.40	68.00	6.00
22.40	68.00	6.04
22.40	68.00	5.34
22.30	68.00	6.04
22.30	68.00	5.96
22.40	69.00	6.02
22.40	69.00	6.02
22.40	69.00	5.97
22.40	69.00	6.19
22.40	69.00	5.28
22.40	69.00	6.00
22.40	69.00	5.83
22.30	69.00	5.98
22.40	69.00	6.04
22.40	69.00	5.97
22.40	69.00	6.06
22.40	69.00	6.09
22.40	69.00	6.04
22.40	69.00	6.09
22.40	69.00	6.01
22.30	69.00	6.05
22.40	69.00	6.01
22.40	69.00	5.98
22.40	69.00	6.09
22.40	69.00	5.32
22.40	68.00	6.02
22.40	68.00	6.06
22.30	68.00	6.02
22.40	68.00	6.11
22.40	68.00	6.02
22.30	68.00	5.42
22.40	68.00	6.13
22.40	68.00	5.98
22.40	68.00	6.04
22.40	68.00	5.94
22.40	68.00	6.05
22.40	68.00	6.09
22.40	68.00	6.00
22.30	68.00	6.34
22.40	68.00	6.02
22.40	68.00	6.00
22.40	69.00	6.37
22.40	68.00	5.98
22.40	68.00	6.02
22.40	68.00	6.02
22.40	68.00	5.97
22.40	68.00	6.05
22.30	68.00	6.01
22.40	68.00	6.01
22.30	68.00	6.02
22.40	68.00	5.97
22.40	68.00	6.02
22.30	68.00	5.94
22.40	68.00	5.98
22.40	68.00	6.09
22.40	68.00	5.88
22.40	68.00	6.00
22.40	68.00	5.96
22.40	68.00	5.12
22.40	68.00	6.28
22.40	68.00	6.06
22.40	68.00	5.94
22.40	68.00	5.66
22.40	68.00	5.83
22.40	68.00	5.92
22.40	68.00	6.02
22.30	68.00	5.96
22.40	68.00	6.00
22.40	68.00	5.97
22.40	68.00	5.97
22.40	68.00	6.01
22.40	68.00	5.93
22.30	68.00	6.01
22.40	68.00	5.97
22.40	68.00	5.93
22.40	68.00	6.00
22.30	68.00	5.92
22.40	68.00	5.98
22.40	68.00	6.12
22.40	68.00	6.04
22.40	68.00	5.98
22.40	68.00	5.94
22.40	68.00	5.93
22.40	68.00	5.98
22.40	68.00	5.93
22.40	68.00	5.96
22.40	68.00	5.98
22.30	68.00	5.92
22.40	68.00	6.01
22.40	68.00	5.94
22.30	68.00	5.94
22.40	68.00	5.90
22.40	68.00	5.73
22.40	68.00	6.15
22.40	68.00	5.98
22.40	68.00	5.93
22.40	68.00	5.98
22.40	68.00	5.88
22.40	68.00	5.97
22.30	68.00	5.97
22.40	68.00	5.89
22.40	68.00	5.94
22.40	68.00	6.25
22.40	68.00	6.15
22.40	68.00	5.96
22.40	68.00	5.94
22.40	68.00	5.98
22.40	68.00	5.98
22.40	68.00	5.94
22.40	68.00	6.00
22.30	68.00	5.93
22.40	68.00	5.96
22.40	68.00	6.00
22.40	68.00	5.90
22.40	68.00	6.01
22.30	68.00	5.97
22.40	68.00	5.94
22.40	68.00	6.00
22.30	68.00	5.92
22.40	68.00	6.00
22.40	68.00	5.97
22.40	68.00	5.93
22.40	68.00	6.01
22.40	68.00	5.24
22.40	68.00	5.97
22.40	68.00	6.00
22.40	68.00	5.94
22.40	68.00	6.01
22.40	68.00	5.96
22.40	68.00	5.93
22.40	68.00	5.98
22.40	68.00	5.93
22.30	68.00	5.97
22.40	68.00	5.81
22.30	68.00	6.16
22.40	68.00	6.04
22.40	68.00	5.96
22.30	68.00	5.89
22.40	68.00	5.96
22.40	68.00	5.98
22.40	68.00	5.89
22.40	68.00	5.94
22.40	68.00	5.19
22.40	68.00	5.94
22.40	68.00	5.89
22.40	68.00	5.88
22.40	68.00	5.96
22.30	68.00	5.90
22.40	68.00	5.90
22.40	68.00	5.94
22.40	68.00	5.20
22.40	68.00	5.96
22.40	68.00	5.17
22.40	68.00	5.89
22.40	68.00	5.58
22.40	68.00	5.88
22.40	68.00	5.94
22.40	68.00	5.89
22.40	68.00	5.92
22.40	68.00	5.94
22.40	68.00	5.85
22.40	68.00	5.94
22.40	68.00	5.94
22.40	68.00	5.89
22.40	68.00	6.04
22.40	68.00	5.76
22.40	68.00	5.26
22.30	68.00	5.78
22.40	68.00	5.88
22.40	68.00	5.93
22.40	68.00	5.94
22.40	68.00	5.89
22.40	68.00	5.97
22.40	68.00	5.90
22.40	68.00	5.92
22.40	68.00	6.12
22.40	68.00	5.89
22.40	68.00	5.96
22.40	68.00	5.22
22.30	68.00	5.93
22.40	68.00	5.94
22.40	68.00	5.89
22.40	68.00	5.93
22.40	68.00	5.86
22.40	68.00	5.26
22.30	68.00	5.93
22.40	68.00	5.90
22.40	68.00	6.21
22.40	68.00	5.88
22.40	68.00	5.93
22.40	68.00	5.96
22.40	68.00	5.88
22.40	68.00	5.96
22.40	68.00	5.92
22.40	68.00	5.23
22.40	68.00	5.94
22.40	68.00	5.92
22.40	68.00	5.93
22.30	68.00	5.96
22.30	68.00	5.90
22.40	68.00	5.94
22.40	68.00	5.98
22.40	68.00	5.62
22.40	68.00	5.65
22.40	68.00	5.84
22.40	68.00	6.05
22.40	68.00	5.90
22.40	68.00	5.89
22.40	68.00	5.94
22.40	68.00	5.24
22.30	68.00	5.94
22.40	68.00	6.06
22.40	68.00	6.12
22.40	68.00	6.26
22.40	68.00	5.63
22.40	68.00	5.81
22.40	68.00	5.74
22.40	68.00	5.86
22.40	68.00	5.97
22.40	68.00	5.90
22.30	68.00	5.92
22.40	68.00	5.96
22.40	68.00	5.89
22.40	68.00	5.94
22.40	68.00	5.94
22.40	68.00	5.22
22.40	68.00	5.93
22.40	68.00	5.92
22.40	68.00	5.90
22.40	68.00	5.96
22.40	68.00	6.19
22.40	68.00	5.98
22.40	68.00	5.92
22.30	67.00	5.93
22.40	67.00	6.01
22.30	68.00	5.84
22.40	68.00	5.98
22.40	68.00	5.97
22.40	68.00	5.93
22.40	68.00	5.94
22.30	68.00	5.96
22.40	68.00	6.01
22.40	67.00	5.97
22.40	67.00	5.90
22.40	68.00	5.98
22.40	68.00	5.79
22.40	68.00	5.97
22.40	68.00	5.98
22.40	68.00	5.92
22.40	68.00	6.02
22.40	68.00	5.94
22.40	68.00	6.00
22.40	68.00	6.00
22.40	68.00	5.96
22.30	68.00	6.01
22.40	68.00	5.94
22.40	67.00	6.00
22.40	67.00	5.96
22.40	67.00	5.94
22.30	67.00	6.02
22.40	67.00	5.92
22.40	67.00	6.01
22.40	67.00	5.96
22.40	67.00	5.94
22.40	67.00	6.01
22.40	67.00	5.92
22.40	67.00	5.98
22.40	68.00	6.01
22.40	68.00	6.01
22.40	68.00	5.97
22.40	68.00	5.92
22.30	68.00	5.96
22.40	68.00	6.04
22.40	68.00	5.98
22.40	68.00	6.05
22.40	68.00	5.98
22.40	68.00	5.97
22.40	68.00	6.04
22.40	68.00	5.94
22.40	67.00	6.06
22.40	67.00	6.01
22.40	67.00	5.34
22.40	67.00	6.04
22.40	67.00	6.01
22.40	67.00	5.98
22.40	67.00	6.04
22.30	67.00	5.97
22.30	67.00	6.04
22.30	67.00	6.02
22.40	67.00	5.97
22.40	67.00	6.04
22.40	67.00	5.98
22.40	67.00	6.02
22.40	67.00	6.04
22.40	67.00	5.98
22.40	67.00	6.04
22.40	67.00	6.00
22.40	67.00	6.00
22.40	67.00	6.24
22.40	67.00	5.98
22.40	67.00	6.04
22.40	67.00	5.85
22.40	67.00	6.26
22.40	67.00	6.37
22.40	67.00	6.28
22.40	67.00	5.36
22.40	67.00	5.93
22.40	67.00	5.94
22.40	67.00	6.04
22.40	67.00	5.84
22.40	67.00	5.94
22.40	67.00	6.01
22.40	67.00	6.05
22.40	67.00	5.96
22.40	67.00	6.31
22.40	67.00	6.31
22.40	67.00	5.34
22.40	67.00	6.04
22.40	67.00	6.00
22.40	67.00	6.04
22.30	67.00	5.98
22.30	67.00	6.00
22.40	67.00	6.04
22.30	67.00	5.28
22.40	67.00	6.02
22.30	67.00	6.01
22.40	67.00	6.01
22.40	67.00	6.04
22.40	67.00	5.97
22.30	67.00	6.22
22.40	67.00	6.04
22.40	67.00	6.00
22.40	67.00	6.06
22.40	67.00	5.28
22.40	67.00	6.01
22.40	67.00	6.02
22.40	67.00	6.00
22.40	67.00	6.01
22.40	67.00	5.97
22.30	67.00	5.98
22.40	67.00	6.04
22.40	67.00	5.30
22.40	67.00	6.01
22.40	67.00	6.02
22.40	67.00	5.96
22.40	67.00	6.00
22.40	67.00	6.24
22.40	67.00	6.02
22.40	67.00	6.05
22.40	67.00	6.01
22.40	67.00	6.04
22.40	67.00	6.05
22.40	67.00	6.00
22.40	67.00	6.31
22.40	67.00	5.97
22.40	67.00	5.97
22.40	67.00	6.08
22.40	67.00	6.06
22.40	67.00	6.04
22.30	67.00	6.11
22.40	67.00	6.01
22.40	67.00	5.98
22.40	67.00	6.22
22.40	67.00	6.06
22.40	67.00	6.06
22.30	67.00	6.18
22.40	67.00	5.47
22.40	67.00	6.11
22.40	67.00	6.06
22.40	67.00	5.35
22.40	67.00	6.04
22.40	67.00	6.01
22.40	67.00	6.11
22.30	67.00	6.31
22.40	67.00	5.34
22.40	67.00	6.06
22.40	67.00	6.04
22.40	67.00	6.02
22.40	67.00	5.84
22.30	67.00	6.06
22.40	67.00	5.81
22.40	67.00	6.01
22.40	66.00	6.05
22.40	66.00	6.11
22.40	66.00	6.05
22.40	66.00	6.02
22.30	67.00	6.08
22.40	67.00	5.36
22.40	67.00	6.05
22.40	67.00	6.08
22.40	67.00	6.04
22.40	67.00	6.09
22.40	67.00	6.04
22.40	67.00	5.43
22.40	67.00	6.05
22.40	67.00	6.01
22.40	67.00	6.04
22.30	67.00	6.06
22.40	67.00	6.00
22.40	67.00	6.06
22.40	67.00	6.04
22.40	67.00	6.01
22.40	67.00	6.06
22.40	67.00	6.01
22.30	67.00	6.05
22.40	67.00	5.98
22.40	67.00	6.01
22.40	67.00	6.02
22.40	67.00	5.98
22.40	67.00	6.04
22.40	67.00	5.32
22.40	67.00	6.31
22.40	67.00	6.05
22.40	67.00	5.98
22.40	67.00	6.04
22.40	67.00	5.98
22.40	67.00	5.97
22.40	67.00	6.04
22.40	67.00	5.98
22.40	67.00	5.98
22.30	67.00	6.04
22.40	67.00	5.97
22.30	67.00	6.05
22.40	67.00	6.31
22.40	67.00	6.35
22.30	67.00	6.06
22.40	66.00	6.28
22.40	66.00	6.12
22.40	66.00	6.18
22.40	66.00	5.81
22.40	66.00	5.92
22.40	66.00	5.98
22.30	67.00	5.31
22.40	67.00	6.00
22.40	67.00	5.97
22.40	67.00	6.02
22.40	67.00	5.93
22.40	67.00	5.98
22.30	67.00	6.04
22.40	67.00	5.97
22.40	67.00	6.05
22.40	67.00	6.02
22.40	67.00	5.98
22.40	67.00	6.04
22.40	67.00	5.96
22.40	67.00	5.42
22.40	67.00	6.02
22.40	67.00	5.98
22.30	67.00	5.83
22.40	67.00	6.22
22.40	67.00	6.06
22.30	67.00	6.06
22.30	67.00	5.98
22.40	67.00	5.98
22.40	67.00	6.12
22.40	67.00	6.01
22.40	67.00	6.11
22.30	67.00	5.98
22.40	67.00	6.00
22.40	67.00	6.04
22.40	67.00	5.97
22.40	67.00	6.05
22.30	67.00	6.01
22.30	67.00	6.00
22.40	67.00	6.08
22.40	67.00	5.96
22.40	67.00	6.06
22.40	67.00	6.04
22.30	67.00	6.04
22.40	67.00	6.09
22.30	67.00	6.00
22.30	66.00	6.01
22.40	66.00	6.05
22.40	66.00	6.02
22.40	66.00	6.11
22.40	66.00	6.08
22.30	66.00	6.08
22.40	66.00	6.11
22.30	66.00	6.01
22.30	66.00	6.13
22.40	67.00	6.11
22.30	66.00	6.05
22.40	66.00	6.09
22.30	67.00	6.13
22.40	67.00	5.39
22.40	67.00	6.11
22.40	67.00	6.09
22.40	66.00	6.08
22.40	67.00	6.13
22.40	66.00	6.06
22.40	67.00	6.06
22.40	67.00	6.12
22.40	67.00	6.06
22.40	67.00	6.15
22.40	67.00	6.13
22.40	67.00	5.74
22.40	67.00	6.38
22.40	66.00	5.97
22.40	67.00	5.93
22.40	67.00	6.06
22.40	67.00	5.96
22.40	67.00	6.06
22.40	67.00	6.29
22.40	67.00	5.93
22.50	67.00	6.35
22.40	67.00	6.32
22.40	67.00	6.08
22.40	67.00	6.13
22.30	67.00	6.04
22.40	67.00	6.13
22.40	67.00	6.43
22.40	67.00	6.11
22.40	66.00	6.31
22.40	66.00	6.13
22.30	66.00	6.09
22.40	66.00	6.12
22.40	66.00	6.09
22.40	66.00	6.09
22.40	66.00	6.37
22.40	66.00	6.38
22.40	66.00	6.15
22.40	66.00	6.11
22.40	66.00	6.06
22.40	66.00	6.12
22.30	66.00	6.15
22.30	66.00	6.11
22.40	66.00	6.18
22.30	66.00	6.13
22.30	66.00	6.11
22.40	66.00	6.19
22.40	66.00	6.15
22.40	66.00	5.57
22.30	66.00	6.16
22.40	66.00	6.15
22.40	66.00	6.19
22.40	66.00	6.35
22.40	66.00	5.94
22.40	66.00	6.31
22.40	66.00	6.15
22.30	66.00	6.13
22.40	66.00	6.18
22.40	66.00	6.09
22.40	66.00	6.15
22.30	66.00	6.16
22.30	66.00	5.47
22.40	66.00	6.16
22.30	66.00	6.09
22.40	66.00	6.13
22.40	66.00	6.09
22.40	66.00	6.16
22.40	66.00	6.13
22.40	66.00	6.22
22.30	66.00	6.18
22.40	66.00	6.16
22.40	66.00	6.22
22.40	66.00	6.43
22.40	66.00	6.46
22.40	66.00	6.19
22.40	66.00	6.11
22.30	66.00	6.19
22.40	66.00	6.12
22.40	66.00	6.13
22.30	66.00	6.15
22.30	66.00	6.11
22.40	66.00	6.18
22.30	66.00	6.25
22.30	66.00	6.15
22.30	66.00	6.18
22.30	66.00	6.13
22.30	66.00	6.11
22.30	66.00	6.18
22.30	66.00	6.11
22.40	66.00	6.12
22.30	66.00	6.16
22.40	66.00	6.11
22.40	66.00	6.16
22.30	66.00	6.11
22.40	66.00	6.12
22.40	66.00	6.16
22.30	66.00	6.12
22.30	66.00	6.19
22.40	66.00	6.13
22.40	66.00	6.12
22.30	66.00	6.15
22.30	66.00	6.09
22.30	66.00	6.11
22.30	66.00	6.19
22.30	66.00	6.11
22.30	66.00	6.16
22.40	66.00	6.15
22.40	66.00	5.49
22.40	66.00	6.16
22.30	66.00	6.11
22.30	66.00	5.51
22.40	66.00	6.16
22.30	66.00	6.09
22.40	66.00	6.16
22.40	66.00	6.26
22.40	66.00	5.94
22.40	66.00	5.89
22.40	66.00	5.89
22.40	66.00	5.98
22.40	66.00	6.13
22.40	66.00	6.11
22.40	66.00	6.12
22.40	66.00	5.94
22.40	66.00	6.06
22.30	66.00	6.19
22.30	66.00	6.16
22.40	66.00	6.18
22.30	66.00	6.18
22.30	66.00	6.13
22.40	66.00	6.13
22.30	66.00	6.22
22.40	66.00	6.11
22.30	66.00	6.19
22.30	66.00	6.21
22.30	66.00	6.12
22.40	66.00	6.18
22.40	66.00	6.11
22.30	66.00	5.47
22.30	66.00	6.22
22.40	66.00	6.16
22.40	66.00	6.11
22.40	66.00	6.37
22.40	66.00	6.40
22.40	66.00	6.11
22.40	66.00	6.18
22.40	66.00	6.15
22.40	66.00	6.12
22.40	66.00	6.18
22.40	66.00	6.06
22.30	66.00	6.11
22.40	66.00	6.22
22.30	66.00	6.12
22.30	66.00	6.22
22.30	66.00	6.15
22.30	66.00	6.18
22.30	66.00	6.22
22.30	66.00	6.13
22.40	66.00	5.57
22.30	66.00	6.42
22.40	66.00	6.24
22.40	66.00	6.22
22.40	66.00	6.19
22.30	66.00	6.16
22.30	66.00	6.24
22.30	66.00	5.51
22.30	66.00	5.58
22.30	66.00	6.19
22.30	66.00	6.15
22.30	66.00	6.15
22.30	66.00	6.22
22.30	66.00	5.48
22.30	66.00	6.19
22.40	66.00	5.96
22.40	66.00	6.11
22.30	66.00	6.21
22.30	66.00	6.21
22.30	66.00	6.15
22.30	66.00	5.59
22.30	66.00	6.21
22.30	66.00	6.13
22.30	66.00	6.21
22.30	66.00	6.18
22.30	66.00	6.18
22.30	66.00	6.16
22.40	66.00	6.09
22.30	66.00	6.22
22.40	66.00	6.22
22.40	66.00	6.22
22.30	66.00	6.26
22.30	66.00	6.22
22.30	66.00	6.18
22.30	66.00	6.56
22.30	66.00	6.25
22.30	66.00	6.28
22.30	66.00	6.26
22.30	66.00	6.19
22.30	66.00	6.24
22.30	66.00	6.26
22.30	66.00	5.56
22.30	66.00	6.28
22.30	66.00	6.19
22.30	66.00	6.19
22.30	66.00	6.35
22.40	66.00	6.25
22.40	66.00	6.28
22.30	66.00	6.31
22.30	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.26
22.20	66.00	6.31
22.30	66.00	6.32
22.30	66.00	6.25
22.30	66.00	6.35
22.30	66.00	6.28
22.30	67.00	6.31
22.30	67.00	6.31
22.30	67.00	5.64
22.30	67.00	6.32
22.30	67.00	6.28
22.30	67.00	6.25
22.30	67.00	6.59
22.40	67.00	6.26
22.40	67.00	6.37
22.30	67.00	6.34
22.30	67.00	6.28
22.30	67.00	6.57
22.40	67.00	6.28
22.40	66.00	6.25
22.40	66.00	6.32
22.40	66.00	6.32
22.30	66.00	6.26
22.40	66.00	6.24
22.40	66.00	6.29
22.30	66.00	6.24
22.30	66.00	6.53
22.40	66.00	6.31
22.30	66.00	6.25
22.30	66.00	6.28
22.30	66.00	6.25
22.30	66.00	6.19
22.40	66.00	6.32
22.30	66.00	5.63
22.30	66.00	6.25
22.40	66.00	6.34
22.30	66.00	6.16
22.40	66.00	6.32
22.40	66.00	6.31
22.30	66.00	5.57
22.30	66.00	6.25
22.30	66.00	6.16
22.30	66.00	6.54
22.30	66.00	6.31
22.40	66.00	6.66
22.30	66.00	6.29
22.40	66.00	6.40
22.40	66.00	6.29
22.30	66.00	6.25
22.30	66.00	6.35
22.30	66.00	6.26
22.30	66.00	6.28
22.30	66.00	6.32
22.40	66.00	5.63
22.30	66.00	6.34
22.30	66.00	6.28
22.40	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.29
22.30	66.00	6.28
22.30	66.00	6.31
22.40	66.00	6.26
22.30	66.00	6.66
22.30	66.00	6.35
22.40	66.00	6.29
22.30	66.00	6.32
22.30	66.00	6.26
22.30	66.00	5.71
22.30	66.00	6.31
22.30	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.26
22.30	66.00	6.25
22.30	66.00	6.34
22.40	66.00	6.26
22.30	66.00	5.73
22.30	66.00	6.31
22.30	66.00	6.25
22.30	66.00	6.05
22.40	66.00	5.86
22.30	66.00	5.54
22.40	66.00	6.31
22.30	66.00	6.25
22.30	66.00	6.32
22.30	66.00	6.24
22.30	66.00	6.29
22.30	66.00	6.29
22.30	66.00	6.26
22.30	66.00	6.43
22.30	66.00	5.62
22.30	66.00	6.04
22.30	66.00	6.43
22.30	66.00	6.04
22.40	66.00	6.32
22.30	66.00	6.28
22.30	66.00	6.26
22.30	66.00	6.32
22.30	67.00	6.26
22.30	67.00	6.67
22.40	67.00	6.56
22.30	67.00	6.09
22.30	67.00	5.86
22.30	67.00	6.31
22.30	66.00	6.38
22.30	66.00	6.66
22.30	66.00	6.45
22.30	67.00	6.09
22.30	66.00	6.09
22.30	66.00	5.90
22.30	66.00	6.18
22.30	66.00	6.16
22.30	66.00	6.42
22.30	66.00	6.38
22.30	66.00	6.26
22.30	66.00	6.31
22.30	66.00	6.28
22.30	66.00	6.24
22.30	66.00	6.34
22.20	66.00	5.65
22.30	66.00	6.34
22.30	66.00	6.31
22.30	66.00	6.31
22.30	66.00	6.34
22.30	66.00	6.26
22.30	66.00	6.32
22.30	66.00	6.26
22.30	66.00	6.28
22.30	66.00	6.32
22.30	66.00	6.25
22.30	66.00	6.32
22.30	66.00	6.25
22.30	66.00	5.68
22.30	66.00	6.32
22.30	66.00	6.21
22.30	66.00	6.32
22.30	66.00	6.13
22.30	66.00	6.29
22.20	66.00	6.31
22.30	66.00	6.25
22.30	66.00	6.09
22.20	66.00	6.09
22.30	66.00	6.25
22.30	66.00	6.38
22.30	66.00	6.32
22.30	66.00	6.32
22.30	66.00	6.12
22.30	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.25
22.30	66.00	6.34
22.30	66.00	6.31
22.30	66.00	6.56
22.30	66.00	6.54
22.30	66.00	6.45
22.30	66.00	6.64
22.30	66.00	6.37
22.30	67.00	6.11
22.30	67.00	6.08
22.30	67.00	6.26
22.30	67.00	6.29
22.30	67.00	6.32
22.20	67.00	6.08
22.30	67.00	6.06
22.30	67.00	6.32
22.30	67.00	6.28
22.20	67.00	6.28
22.30	66.00	6.34
22.30	66.00	6.06
22.30	66.00	6.15
22.30	66.00	6.29
22.20	66.00	6.26
22.30	66.00	6.34
22.30	66.00	6.15
22.30	66.00	6.13
22.30	66.00	6.24
22.30	67.00	6.09
22.30	67.00	6.32
22.30	67.00	6.26
22.20	67.00	6.29
22.30	66.00	6.32
22.20	66.00	6.26
22.20	66.00	6.34
22.30	67.00	6.28
22.30	67.00	5.62
22.20	67.00	6.32
22.20	67.00	6.26
22.30	67.00	6.26
22.30	67.00	6.29
22.30	67.00	6.26
22.30	67.00	6.32
22.20	67.00	6.26
22.30	67.00	6.32
22.30	67.00	6.31
22.30	67.00	6.28
22.20	67.00	6.06
22.30	67.00	6.21
22.30	67.00	6.29
22.30	67.00	6.32
22.30	67.00	6.26
22.30	67.00	6.35
22.20	67.00	6.32
22.20	67.00	6.26
22.30	67.00	6.34
22.20	67.00	6.25
22.30	67.00	5.66
22.30	67.00	6.32
22.20	67.00	6.28
22.30	67.00	6.31
22.30	67.00	6.15
22.30	67.00	6.22
22.20	67.00	5.73
22.20	67.00	6.32
22.20	67.00	6.26
22.20	67.00	6.26
22.30	67.00	6.29
22.20	67.00	6.25
22.20	67.00	6.32
22.20	67.00	6.32
22.30	67.00	6.26
22.20	67.00	6.32
22.30	67.00	6.31
22.20	67.00	5.62
22.20	67.00	6.31
22.30	67.00	6.34
22.30	67.00	6.31
22.30	67.00	6.35
22.20	67.00	6.29
22.30	67.00	6.24
22.20	67.00	6.35
22.30	67.00	6.28
22.30	67.00	6.31
22.20	67.00	6.34
22.30	67.00	5.63
22.20	67.00	6.28
22.20	67.00	6.34
22.20	67.00	6.26
22.20	67.00	6.31
22.30	67.00	6.29
22.30	67.00	6.26
22.30	67.00	6.34
22.20	67.00	6.34
22.30	67.00	6.56
22.30	67.00	6.40
22.30	67.00	6.31
22.30	67.00	6.22
22.30	67.00	6.32
22.30	67.00	6.26
22.30	67.00	6.26
22.20	67.00	6.32
22.20	67.00	6.24
22.20	67.00	6.29
22.30	67.00	6.01
22.20	67.00	6.15
22.30	67.00	6.19
22.30	67.00	6.13
22.30	67.00	6.54
22.30	67.00	6.15
22.30	67.00	6.77
22.20	67.00	6.04
22.20	67.00	6.61
22.20	67.00	6.29
22.20	67.00	6.61
22.30	67.00	6.51
22.30	67.00	6.34
22.20	67.00	5.61
22.30	67.00	6.35
22.20	67.00	6.32
22.20	67.00	5.62
22.30	67.00	6.40
22.30	67.00	6.38
22.30	67.00	6.25
22.20	67.00	6.40
22.20	67.00	6.37
22.30	67.00	6.32
22.30	67.00	6.38
22.20	67.00	6.31
22.30	67.00	6.32
22.30	67.00	6.32
22.30	67.00	6.32
22.30	67.00	6.38
22.20	67.00	6.37
22.30	67.00	5.64
22.30	67.00	6.40
22.20	67.00	6.35
22.20	67.00	6.32
22.20	66.00	6.37
22.20	66.00	6.34
22.20	66.00	6.31
22.30	66.00	6.28
22.30	66.00	6.32
22.20	66.00	6.34
22.30	67.00	6.38
22.30	66.00	6.31
22.30	67.00	5.78
22.20	67.00	6.37
22.20	67.00	6.32
22.30	66.00	6.40
22.20	66.00	6.22
22.30	66.00	6.62
22.30	66.00	6.35
22.30	66.00	6.38
22.20	66.00	5.69
22.20	66.00	6.34
22.20	66.00	6.38
22.20	66.00	6.32
22.30	66.00	6.38
22.30	66.00	6.37
22.30	66.00	6.31
22.20	66.00	6.38
22.20	66.00	6.56
22.30	66.00	5.73
22.30	66.00	6.35
22.20	66.00	6.40
22.30	66.00	6.31
22.20	66.00	5.76
22.30	66.00	6.37
22.20	66.00	6.28
22.30	66.00	6.45
22.30	66.00	6.12
22.30	66.00	6.04
22.30	66.00	6.15
22.30	66.00	6.42
22.30	66.00	5.48
22.30	66.00	6.43
22.30	66.00	6.35
22.30	66.00	6.38
22.30	66.00	6.69
22.30	66.00	5.63
22.30	66.00	6.49
22.30	66.00	6.66
22.30	66.00	6.74
22.20	66.00	6.21
22.30	66.00	6.01
22.30	66.00	6.19
22.30	66.00	6.42
22.30	66.00	6.34
22.30	66.00	6.42
22.20	66.00	6.40
22.20	66.00	6.32
22.20	66.00	6.42
22.30	66.00	6.71
22.20	66.00	6.43
22.20	66.00	6.46
22.30	66.00	6.37
22.30	66.00	6.42
22.20	66.00	6.46
22.20	66.00	6.31
22.30	66.00	6.38
22.30	66.00	6.43
22.20	66.00	6.32
22.30	66.00	6.40
22.20	66.00	6.43
22.30	66.00	6.37
22.30	66.00	6.45
22.30	66.00	6.45
22.30	66.00	6.38
22.20	66.00	6.46
22.30	66.00	6.24
22.30	66.00	6.61
22.30	66.00	6.46
22.30	66.00	6.42
22.30	66.00	6.35
22.30	66.00	6.46
22.30	66.00	6.38
22.20	66.00	6.40
22.20	66.00	6.42
