Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	
22.60	72.00	5.12
22.60	72.00	5.20
22.70	71.00	5.14
22.60	71.00	5.25
22.60	71.00	5.35
22.70	71.00	5.03
22.60	71.00	5.14
22.70	71.00	5.06
22.60	71.00	5.09
22.60	71.00	5.14
22.60	71.00	5.12
22.70	71.00	5.07
22.70	71.00	5.13
22.70	71.00	5.04
22.60	71.00	5.06
22.60	71.00	5.15
22.60	71.00	5.05
22.70	71.00	5.16
22.60	71.00	5.10
22.70	71.00	5.04
22.60	71.00	5.14
22.50	71.00	5.08
22.60	71.00	5.08
22.60	71.00	5.12
22.60	71.00	5.04
22.60	71.00	5.05
22.70	71.00	5.20
22.70	71.00	5.07
22.60	71.00	5.15
22.70	71.00	5.20
22.60	71.00	5.10
22.70	71.00	5.14
22.70	71.00	5.17
22.70	71.00	5.10
22.60	71.00	4.63
22.60	71.00	5.18
22.60	71.00	5.06
22.70	71.00	5.18
22.60	71.00	5.14
22.60	71.00	5.58
22.60	71.00	5.29
22.70	71.00	5.55
22.60	71.00	5.22
22.60	71.00	5.14
22.70	71.00	5.08
22.60	71.00	5.18
22.60	71.00	5.10
22.70	71.00	4.56
22.60	71.00	5.20
22.60	71.00	5.43
22.70	71.00	4.64
22.70	71.00	5.23
22.70	71.00	5.40
22.60	71.00	4.92
22.70	71.00	5.59
22.70	71.00	5.15
22.70	71.00	5.05
22.70	71.00	5.20
22.70	71.00	5.09
22.60	71.00	4.58
22.60	71.00	5.19
22.60	71.00	5.08
22.60	71.00	5.13
22.70	71.00	5.17
22.60	71.00	5.09
22.70	71.00	5.18
22.60	71.00	5.14
22.70	71.00	4.50
22.70	71.00	5.14
22.60	71.00	5.17
22.70	71.00	5.10
22.60	71.00	5.19
22.60	71.00	5.15
22.70	71.00	5.16
22.70	70.00	5.23
22.70	70.00	5.21
22.70	70.00	5.12
22.60	71.00	5.24
22.70	71.00	5.19
22.60	71.00	5.22
22.60	71.00	5.34
22.70	71.00	5.26
22.70	71.00	5.24
22.60	72.00	5.40
22.60	71.00	5.36
22.60	71.00	5.30
22.70	71.00	5.42
22.60	72.00	5.36
22.60	71.00	5.35
22.70	71.00	5.42
22.70	71.00	5.38
22.70	71.00	5.32
22.70	71.00	5.41
22.70	71.00	5.39
22.70	71.00	4.74
22.70	71.00	5.35
22.60	71.00	5.10
22.70	71.00	5.73
22.70	71.00	5.30
22.70	71.00	5.42
22.60	71.00	5.32
22.70	71.00	5.36
22.70	71.00	5.41
22.70	71.00	5.70
22.70	71.00	5.30
22.70	71.00	5.36
22.70	71.00	5.28
22.70	71.00	5.29
22.70	71.00	5.35
22.70	71.00	5.26
22.60	71.00	5.34
22.70	71.00	5.35
22.60	71.00	5.25
22.70	71.00	5.34
22.60	71.00	5.36
22.70	71.00	5.27
22.70	71.00	5.39
22.60	71.00	5.37
22.60	71.00	5.23
22.70	71.00	5.32
22.70	71.00	5.51
22.70	71.00	5.21
22.60	71.00	5.32
22.70	71.00	5.38
22.70	71.00	5.30
22.70	71.00	5.28
22.70	71.00	5.37
22.70	71.00	5.32
22.70	71.00	5.28
22.60	71.00	5.38
22.60	71.00	5.42
22.70	71.00	5.37
22.60	71.00	4.88
22.70	71.00	5.46
22.70	71.00	5.39
22.70	71.00	5.47
22.60	71.00	5.44
22.60	71.00	5.40
22.60	71.00	5.46
22.70	71.00	5.34
22.70	71.00	5.32
22.70	71.00	4.87
22.60	71.00	5.42
22.70	71.00	5.34
22.70	71.00	5.39
22.70	71.00	5.39
22.70	71.00	5.09
22.70	71.00	5.34
22.70	71.00	5.48
22.70	71.00	5.37
22.60	71.00	5.43
22.60	71.00	5.35
22.70	71.00	5.32
22.60	71.00	5.31
22.70	71.00	5.38
22.70	71.00	5.40
22.70	71.00	5.35
22.70	71.00	5.34
22.70	71.00	5.43
22.70	71.00	5.41
22.60	71.00	5.34
22.70	71.00	5.32
22.70	71.00	5.43
22.70	71.00	5.40
22.70	71.00	4.76
22.60	71.00	5.37
22.70	71.00	5.43
22.70	71.00	5.47
22.70	71.00	5.31
22.60	71.00	5.37
22.70	71.00	5.41
22.60	71.00	5.39
22.60	71.00	5.31
22.70	71.00	5.37
22.60	71.00	5.41
22.60	71.00	5.50
22.70	71.00	5.75
22.70	71.00	5.36
22.70	71.00	5.42
22.70	71.00	5.35
22.70	72.00	5.36
22.70	72.00	5.36
22.70	72.00	5.43
22.60	72.00	5.44
22.70	72.00	4.74
22.60	72.00	5.36
22.70	72.00	5.42
22.60	72.00	5.37
22.70	72.00	5.34
22.70	72.00	5.35
22.70	72.00	5.42
22.70	72.00	5.36
22.60	72.00	5.36
22.70	72.00	5.47
22.70	72.00	5.47
22.60	72.00	5.36
22.70	72.00	5.38
22.60	72.00	5.52
22.70	72.00	5.44
22.60	72.00	5.40
22.70	72.00	5.13
22.70	72.00	5.54
22.70	72.00	5.47
22.70	72.00	4.81
22.70	72.00	4.79
22.70	72.00	5.48
22.70	72.00	5.46
22.70	72.00	5.37
22.70	72.00	5.38
22.60	72.00	5.39
22.60	72.00	5.47
22.70	72.00	5.42
22.70	72.00	5.38
22.60	72.00	5.41
22.70	72.00	5.59
22.60	72.00	5.84
22.70	72.00	4.68
22.70	72.00	5.42
22.70	72.00	5.48
22.60	72.00	5.41
22.70	72.00	5.64
22.70	72.00	5.71
22.70	72.00	5.63
22.70	72.00	5.39
22.70	72.00	5.38
22.70	72.00	5.40
22.70	72.00	5.44
22.70	72.00	5.42
22.70	72.00	5.36
22.70	72.00	5.39
22.70	72.00	5.48
22.70	72.00	5.39
22.60	72.00	5.36
22.70	72.00	5.37
22.70	72.00	5.48
22.60	72.00	5.40
22.70	72.00	5.37
22.70	72.00	5.42
22.70	72.00	5.39
22.70	72.00	5.46
22.50	72.00	5.43
22.70	72.00	5.39
22.60	71.00	5.38
22.70	71.00	5.47
22.70	71.00	5.42
22.70	71.00	5.37
22.70	71.00	4.78
22.60	72.00	4.88
22.60	72.00	5.47
22.60	71.00	5.41
22.70	71.00	5.34
22.70	71.00	5.47
22.70	71.00	5.46
22.60	72.00	5.36
22.70	72.00	5.39
22.70	72.00	5.49
22.70	72.00	5.39
22.70	72.00	5.32
22.70	72.00	5.37
22.70	72.00	5.41
22.60	72.00	5.41
22.60	72.00	5.36
22.70	72.00	5.39
22.70	72.00	5.48
22.60	72.00	5.42
22.70	72.00	5.37
22.70	72.00	5.38
22.70	72.00	5.37
22.70	72.00	5.47
22.60	72.00	5.51
22.60	72.00	5.46
22.60	72.00	5.49
22.60	72.00	5.55
22.60	72.00	5.55
22.60	72.00	5.85
22.60	72.00	5.59
22.70	72.00	5.56
22.60	72.00	5.55
22.70	72.00	5.46
22.70	72.00	4.91
22.60	72.00	5.56
22.60	72.00	5.51
22.70	72.00	5.48
22.70	72.00	4.99
22.70	72.00	5.58
22.70	72.00	5.73
22.70	72.00	5.49
22.70	73.00	5.55
22.70	73.00	5.56
22.70	73.00	5.51
22.70	73.00	5.50
22.70	73.00	5.52
22.70	73.00	5.18
22.70	73.00	5.73
22.70	73.00	5.47
22.70	73.00	5.59
22.70	72.00	5.57
22.60	72.00	5.47
22.70	72.00	5.50
22.60	72.00	5.58
22.60	72.00	5.55
22.70	72.00	4.89
22.60	72.00	5.51
22.70	72.00	5.57
22.70	72.00	5.57
22.70	72.00	5.48
22.60	72.00	4.96
22.70	72.00	5.58
22.60	72.00	5.52
22.70	72.00	5.62
22.70	72.00	5.98
22.70	72.00	5.73
22.70	72.00	5.68
22.70	72.00	5.59
22.70	73.00	5.85
22.70	73.00	5.48
22.60	73.00	5.68
22.70	73.00	5.64
22.60	73.00	4.84
22.60	72.00	5.69
22.60	72.00	5.69
22.70	72.00	5.64
22.60	72.00	5.65
22.60	72.00	5.69
22.60	72.00	5.58
22.70	72.00	5.62
22.60	72.00	5.64
22.70	72.00	5.68
22.70	72.00	5.65
22.60	72.00	5.46
22.60	72.00	5.66
22.70	72.00	5.73
22.60	72.00	5.70
22.60	72.00	5.62
22.60	72.00	5.64
22.70	72.00	5.69
22.60	72.00	5.63
22.60	72.00	5.58
22.60	72.00	5.64
22.60	72.00	5.69
22.50	72.00	5.63
22.60	72.00	5.58
22.60	72.00	5.69
22.70	72.00	5.68
22.60	72.00	5.56
22.60	72.00	5.59
22.60	72.00	5.69
22.70	72.00	5.66
22.60	72.00	5.58
22.60	72.00	5.61
22.70	72.00	5.68
22.70	72.00	5.98
22.60	72.00	5.64
22.60	72.00	5.59
22.60	72.00	5.62
22.60	72.00	5.38
22.60	72.00	5.70
22.60	72.00	5.58
22.60	71.00	5.66
22.60	71.00	5.73
22.70	71.00	5.69
22.60	71.00	5.65
22.70	71.00	5.69
22.70	71.00	5.73
22.60	71.00	5.62
22.60	71.00	5.61
22.60	71.00	5.63
22.60	71.00	5.68
22.60	71.00	5.68
22.70	71.00	5.57
22.70	71.00	5.49
22.70	71.00	5.66
22.70	71.00	5.65
22.60	71.00	6.02
22.60	71.00	5.63
22.70	72.00	5.74
22.50	72.00	5.70
22.60	72.00	5.61
22.60	72.00	5.68
22.70	72.00	5.71
22.60	72.00	5.73
22.70	72.00	5.68
22.60	72.00	5.62
22.60	72.00	5.65
22.60	71.00	5.73
22.70	71.00	5.71
22.60	71.00	5.65
22.70	71.00	5.69
22.70	71.00	5.44
22.60	71.00	5.97
22.60	71.00	5.56
22.70	71.00	5.74
22.70	71.00	5.68
22.70	71.00	5.68
22.70	71.00	5.66
22.70	71.00	5.69
22.60	71.00	5.78
22.70	71.00	5.76
22.60	72.00	5.68
22.60	71.00	5.69
22.60	71.00	5.75
22.70	71.00	5.78
22.60	71.00	5.73
22.60	71.00	5.68
22.70	71.00	5.75
22.60	71.00	5.71
22.60	71.00	5.71
22.70	71.00	5.63
22.60	71.00	5.69
22.60	71.00	5.96
22.70	71.00	5.65
22.60	71.00	5.40
22.70	71.00	5.65
22.70	71.00	5.73
22.60	71.00	5.71
22.70	71.00	5.61
22.60	71.00	5.63
22.60	71.00	5.73
22.60	71.00	5.71
22.70	71.00	5.61
22.60	71.00	5.65
22.70	71.00	5.74
22.60	71.00	5.71
22.60	71.00	5.63
22.60	71.00	5.64
22.60	71.00	5.71
22.60	71.00	5.69
22.60	71.00	5.63
22.60	71.00	5.66
22.60	71.00	5.75
22.60	71.00	5.71
22.60	71.00	5.49
22.60	71.00	5.65
22.60	71.00	5.74
22.60	71.00	5.73
22.70	71.00	5.63
22.60	71.00	5.61
22.60	71.00	5.65
22.60	71.00	5.74
22.70	71.00	5.73
22.60	71.00	5.75
22.70	71.00	5.65
22.60	71.00	5.73
22.70	71.00	5.48
22.70	71.00	5.64
22.60	71.00	6.01
22.60	71.00	5.44
22.70	71.00	5.37
22.70	71.00	5.97
22.70	71.00	4.89
22.70	71.00	5.65
22.70	71.00	5.74
22.60	71.00	5.41
22.60	71.00	5.64
22.70	71.00	5.68
22.60	71.00	5.74
22.60	71.00	5.70
22.60	71.00	5.62
22.70	71.00	5.65
22.60	71.00	5.74
22.60	71.00	5.92
22.70	71.00	5.80
22.70	71.00	5.61
22.70	71.00	5.74
22.70	71.00	5.74
22.60	71.00	5.70
22.70	71.00	5.62
22.60	71.00	5.63
22.70	71.00	5.74
22.60	71.00	5.74
22.60	71.00	5.63
22.60	71.00	5.63
22.60	71.00	5.73
22.60	71.00	5.73
22.60	71.00	5.63
22.70	71.00	5.65
22.70	71.00	5.73
22.70	71.00	5.73
22.60	71.00	5.62
22.60	71.00	5.63
22.60	71.00	5.73
22.70	71.00	5.71
22.70	71.00	5.40
22.70	71.00	5.65
22.70	71.00	5.68
22.70	71.00	5.74
22.60	71.00	5.66
22.70	71.00	5.65
22.70	71.00	5.68
22.60	71.00	5.75
22.60	71.00	5.71
22.70	71.00	5.63
22.60	71.00	5.66
22.60	71.00	5.19
22.60	71.00	5.73
22.60	71.00	5.73
22.70	71.00	5.65
22.70	71.00	5.66
22.60	71.00	5.66
22.70	71.00	5.73
22.60	71.00	5.42
22.70	71.00	5.65
22.60	71.00	5.64
22.60	71.00	5.73
22.60	71.00	5.74
22.70	71.00	5.63
22.60	71.00	5.66
22.70	71.00	5.25
22.70	71.00	5.81
22.60	71.00	5.78
22.60	71.00	5.52
22.70	72.00	5.57
22.70	72.00	5.74
22.60	72.00	5.56
22.70	72.00	5.74
22.70	72.00	5.76
22.60	72.00	5.62
22.70	72.00	5.97
22.70	72.00	5.98
22.70	72.00	5.85
22.70	72.00	5.78
22.70	72.00	5.84
22.70	72.00	5.84
22.70	72.00	5.76
22.60	72.00	5.71
22.60	72.00	5.80
22.60	72.00	5.81
22.70	72.00	5.80
22.70	72.00	5.74
22.60	72.00	5.78
22.60	72.00	5.84
22.70	72.00	5.80
22.60	71.00	5.73
22.60	72.00	5.76
22.70	72.00	5.85
22.70	71.00	5.79
22.70	72.00	5.75
22.60	71.00	5.79
22.70	71.00	5.81
22.70	71.00	5.64
22.60	71.00	5.84
22.60	71.00	5.21
22.70	72.00	5.88
22.70	72.00	5.86
22.70	72.00	5.80
22.70	72.00	5.79
22.70	72.00	5.84
22.70	72.00	5.89
22.60	72.00	5.80
22.70	72.00	5.78
22.70	72.00	5.88
22.70	72.00	5.84
22.60	72.00	5.79
22.70	72.00	5.55
22.70	72.00	5.54
22.70	72.00	5.81
22.60	72.00	5.78
22.70	72.00	5.85
22.70	72.00	5.89
22.70	72.00	5.79
22.70	72.00	5.19
22.70	72.00	5.81
22.70	72.00	5.83
22.60	72.00	5.75
22.70	72.00	5.19
22.60	72.00	5.81
22.60	72.00	5.86
22.60	72.00	5.23
22.60	71.00	5.86
22.70	71.00	5.90
22.60	71.00	5.89
22.60	71.00	5.83
22.60	71.00	5.90
22.70	71.00	5.93
22.60	71.00	5.88
22.60	71.00	5.83
22.60	71.00	5.90
22.70	71.00	5.90
22.60	71.00	5.88
22.70	71.00	5.79
22.60	71.00	5.34
22.60	71.00	5.89
22.60	71.00	5.89
22.60	71.00	5.86
22.60	71.00	5.86
22.70	71.00	5.92
22.60	71.00	5.90
22.60	71.00	5.84
22.60	71.00	5.88
22.60	71.00	5.90
22.60	71.00	5.92
22.60	71.00	5.84
22.70	71.00	5.38
22.60	71.00	5.96
22.60	71.00	5.97
22.60	71.00	5.34
22.70	71.00	5.89
22.60	71.00	5.97
22.60	72.00	5.97
22.60	72.00	5.90
22.70	72.00	5.89
22.60	72.00	5.96
22.60	72.00	5.97
22.60	72.00	5.29
22.70	72.00	5.38
22.60	72.00	5.97
22.60	72.00	5.94
22.70	72.00	5.93
22.70	72.00	5.90
22.60	72.00	5.94
22.70	72.00	5.97
22.60	72.00	5.94
22.70	72.00	5.88
22.70	72.00	5.90
22.70	71.00	5.97
22.60	71.00	5.96
22.70	71.00	5.90
22.60	71.00	5.90
22.70	71.00	5.96
22.70	72.00	5.96
22.50	71.00	5.92
22.70	71.00	5.90
22.60	71.00	5.97
22.70	71.00	5.96
22.70	71.00	5.86
22.70	71.00	5.88
22.60	71.00	5.96
22.60	71.00	5.94
22.60	71.00	5.90
22.70	71.00	5.90
22.70	71.00	5.93
22.70	71.00	5.93
22.70	71.00	5.84
22.60	71.00	5.32
22.70	71.00	5.90
22.70	71.00	5.92
22.70	71.00	5.96
22.70	71.00	5.86
22.70	71.00	5.83
22.60	71.00	5.96
22.70	71.00	5.93
22.60	71.00	5.90
22.70	72.00	5.94
22.60	72.00	5.93
22.70	72.00	5.98
22.70	72.00	5.25
22.70	72.00	5.92
22.60	72.00	5.98
22.70	72.00	6.04
22.70	72.00	5.07
22.70	72.00	5.92
22.70	72.00	5.96
22.70	72.00	6.04
22.70	71.00	5.80
22.70	72.00	5.88
22.60	72.00	5.96
22.70	72.00	5.96
22.70	72.00	5.94
22.70	72.00	5.93
22.60	72.00	6.01
22.60	71.00	5.70
22.70	72.00	5.92
22.60	72.00	5.97
22.60	71.00	6.02
22.70	71.00	6.04
22.60	72.00	6.02
22.70	71.00	5.96
22.70	71.00	5.92
22.70	71.00	5.97
22.70	71.00	5.98
22.70	71.00	5.96
22.70	71.00	5.94
22.70	71.00	5.97
22.70	71.00	5.76
22.70	70.00	6.00
22.70	70.00	5.96
22.70	70.00	5.97
22.70	70.00	6.01
22.70	70.00	6.00
22.60	70.00	5.93
22.70	70.00	5.96
22.60	70.00	6.02
22.70	70.00	6.02
22.70	70.00	5.94
22.60	70.00	5.94
22.60	70.00	6.00
22.70	70.00	5.97
22.60	70.00	5.96
22.70	70.00	5.78
22.60	71.00	5.97
22.70	71.00	5.98
22.60	71.00	5.32
22.70	71.00	5.94
22.60	70.00	6.02
22.70	71.00	6.01
22.60	71.00	5.92
22.70	71.00	5.93
22.70	71.00	6.12
22.70	70.00	6.02
22.60	71.00	5.93
22.60	70.00	5.93
22.70	70.00	6.02
22.70	70.00	6.12
22.70	70.00	6.06
22.70	70.00	6.21
22.70	70.00	6.00
22.70	70.00	6.01
22.70	70.00	6.00
22.70	70.00	5.93
22.70	70.00	5.94
22.60	70.00	5.96
22.70	70.00	6.01
22.60	70.00	6.01
22.70	70.00	5.94
22.60	70.00	5.96
22.70	70.00	6.00
22.70	70.00	6.24
22.70	70.00	6.02
22.60	70.00	6.15
22.70	70.00	5.96
22.70	70.00	5.96
22.60	71.00	5.97
22.70	71.00	6.02
22.60	71.00	5.98
22.70	71.00	5.93
22.70	71.00	5.35
22.70	71.00	6.02
22.60	71.00	5.98
22.70	70.00	5.94
22.70	70.00	5.38
22.70	70.00	5.98
22.70	71.00	6.01
22.70	71.00	5.97
22.70	70.00	5.96
22.70	70.00	5.92
22.70	70.00	5.98
22.70	70.00	6.01
22.60	70.00	6.00
22.70	70.00	5.93
22.70	70.00	5.73
22.70	70.00	5.65
22.70	70.00	6.11
22.70	70.00	6.08
22.70	70.00	6.13
22.70	70.00	5.89
22.70	70.00	6.28
22.60	70.00	6.01
22.60	70.00	5.96
22.70	70.00	5.96
22.70	70.00	5.97
22.70	70.00	5.98
22.70	70.00	6.05
22.60	70.00	6.04
22.70	70.00	5.46
22.70	70.00	5.44
22.60	70.00	6.05
22.70	71.00	6.01
22.70	71.00	5.98
22.70	71.00	6.04
22.70	71.00	6.05
22.70	71.00	6.01
22.70	71.00	5.97
22.60	71.00	5.40
22.70	71.00	6.04
22.70	71.00	5.66
22.70	71.00	6.37
22.70	71.00	6.12
22.70	71.00	6.02
22.70	71.00	6.02
22.70	70.00	5.35
22.70	70.00	5.92
22.70	70.00	6.00
22.70	70.00	6.00
22.70	70.00	5.93
22.70	70.00	5.94
22.70	70.00	5.98
22.70	70.00	6.04
22.60	70.00	5.97
22.70	70.00	6.04
22.70	70.00	5.94
22.70	70.00	5.97
22.70	70.00	5.97
22.60	70.00	5.96
22.60	70.00	5.93
22.70	70.00	5.44
22.70	70.00	6.00
22.70	70.00	5.96
22.70	70.00	5.94
22.70	70.00	5.98
22.60	70.00	6.01
22.70	70.00	6.04
22.70	70.00	5.98
22.70	70.00	6.02
22.60	70.00	6.05
22.70	70.00	6.05
22.60	70.00	6.01
22.70	70.00	5.98
22.70	70.00	6.00
22.70	70.00	6.05
22.70	70.00	6.29
22.70	70.00	6.24
22.70	70.00	5.39
22.70	70.00	6.00
22.60	70.00	6.28
22.70	70.00	6.01
22.70	70.00	5.96
22.70	70.00	6.01
22.70	70.00	6.01
22.70	70.00	6.08
22.70	70.00	6.06
22.70	70.00	6.00
22.70	70.00	5.50
22.70	70.00	6.06
22.70	70.00	6.08
22.70	70.00	5.44
22.70	70.00	6.02
22.70	70.00	6.09
22.60	69.00	6.11
22.70	69.00	6.01
22.70	69.00	6.02
22.70	69.00	5.93
22.70	69.00	5.81
22.70	69.00	6.00
22.60	69.00	6.00
22.70	69.00	6.05
22.60	69.00	6.08
22.70	69.00	6.08
22.70	69.00	6.35
22.70	69.00	6.22
22.70	69.00	6.18
22.70	69.00	5.92
22.70	69.00	6.25
22.70	69.00	6.04
22.70	69.00	6.05
22.70	69.00	6.09
22.60	69.00	6.08
22.70	69.00	6.08
22.70	69.00	6.02
22.60	69.00	6.06
22.70	69.00	6.11
22.60	69.00	6.06
22.70	69.00	5.78
22.70	69.00	6.00
22.70	69.00	6.08
22.60	69.00	6.06
22.70	69.00	6.01
22.70	69.00	6.04
22.70	69.00	6.11
22.70	69.00	6.06
22.60	69.00	6.02
22.70	69.00	6.08
22.70	69.00	6.09
22.70	69.00	6.08
22.60	69.00	6.00
22.70	69.00	6.09
22.60	69.00	6.11
22.70	69.00	6.04
22.70	69.00	6.01
22.70	69.00	6.02
22.60	69.00	6.11
22.70	69.00	6.09
22.70	69.00	6.00
22.70	69.00	6.02
22.60	69.00	6.05
22.70	69.00	6.09
22.60	69.00	6.08
22.70	69.00	6.02
22.70	70.00	6.02
22.70	70.00	6.13
22.70	70.00	6.13
22.70	70.00	6.45
22.70	70.00	6.22
22.70	70.00	6.34
22.70	70.00	6.09
22.70	70.00	6.06
22.60	70.00	6.08
22.70	70.00	6.12
22.70	70.00	6.12
22.70	70.00	6.04
22.70	70.00	6.04
22.70	70.00	6.11
22.70	70.00	6.31
22.70	70.00	6.24
22.70	70.00	6.24
22.70	70.00	6.15
22.70	70.00	6.15
22.70	70.00	6.13
22.70	70.00	6.08
22.70	70.00	6.09
22.60	70.00	6.11
22.70	70.00	6.24
22.70	70.00	6.08
22.70	70.00	6.05
22.80	70.00	6.08
22.70	70.00	6.15
22.70	70.00	6.13
22.70	70.00	6.08
22.70	70.00	6.08
22.70	70.00	6.11
22.70	70.00	6.16
22.70	70.00	6.11
22.70	70.00	6.08
22.70	70.00	6.11
22.70	70.00	6.45
22.80	70.00	6.18
22.70	70.00	6.08
22.70	70.00	6.06
22.70	70.00	5.58
22.70	70.00	6.13
22.70	70.00	6.12
22.70	69.00	5.56
22.70	69.00	6.09
22.70	70.00	6.11
22.70	70.00	6.12
22.70	69.00	5.57
22.70	69.00	6.05
22.70	69.00	6.12
22.70	69.00	6.13
22.70	69.00	6.11
22.70	69.00	6.06
22.70	69.00	6.05
22.70	68.00	6.15
22.70	68.00	6.13
22.70	68.00	6.09
22.70	68.00	6.06
22.70	68.00	6.45
22.50	68.00	6.06
22.80	68.00	6.05
22.70	67.00	6.08
22.70	67.00	6.12
22.60	67.00	6.15
22.70	68.00	6.11
22.70	68.00	6.05
22.70	68.00	5.55
22.60	68.00	6.12
22.70	68.00	6.11
22.60	68.00	6.04
22.70	68.00	6.11
22.70	68.00	6.15
22.80	68.00	6.09
22.70	68.00	5.55
22.70	68.00	6.09
22.70	68.00	6.15
22.70	68.00	6.18
22.70	69.00	6.13
22.70	69.00	6.08
22.70	69.00	6.13
22.70	69.00	6.13
22.80	69.00	6.06
22.70	69.00	5.94
22.70	69.00	6.08
22.70	69.00	6.13
22.70	69.00	6.12
22.70	69.00	6.06
22.70	69.00	5.55
22.70	69.00	6.12
22.70	69.00	6.15
22.70	68.00	5.90
22.80	68.00	5.74
22.70	68.00	6.28
22.70	68.00	6.12
22.70	68.00	6.15
22.70	68.00	6.12
22.70	69.00	6.19
22.80	69.00	6.19
22.70	70.00	6.16
22.70	69.00	5.55
22.70	69.00	6.12
22.70	69.00	6.18
22.70	69.00	6.16
22.80	69.00	6.11
22.70	69.00	5.52
22.70	69.00	6.18
22.70	69.00	6.16
22.70	69.00	6.12
22.70	69.00	6.06
22.70	69.00	5.54
22.70	69.00	6.11
22.70	69.00	6.09
22.80	69.00	6.12
22.70	69.00	6.12
22.70	69.00	6.13
22.70	70.00	6.13
22.80	70.00	6.16
22.80	70.00	6.13
22.70	70.00	6.11
22.80	70.00	5.62
22.70	70.00	6.19
22.70	70.00	6.16
22.80	69.00	6.15
22.70	69.00	6.12
22.70	69.00	6.19
22.80	69.00	6.19
22.70	69.00	6.12
22.70	69.00	6.11
22.70	69.00	6.21
22.70	69.00	6.21
22.60	69.00	6.13
22.70	69.00	6.12
22.70	69.00	5.63
22.70	69.00	6.18
22.70	69.00	6.05
22.80	69.00	6.06
22.80	69.00	6.45
22.80	69.00	6.32
22.80	69.00	6.24
22.80	69.00	6.16
22.80	69.00	6.08
22.70	69.00	6.09
22.70	69.00	6.16
22.80	69.00	6.18
22.70	69.00	6.13
22.80	69.00	6.12
22.70	69.00	6.13
22.70	69.00	6.16
22.70	68.00	6.18
22.70	68.00	6.08
22.70	68.00	5.56
22.70	68.00	6.13
22.80	68.00	6.19
22.70	68.00	6.15
22.70	68.00	6.11
22.70	68.00	6.13
22.70	68.00	6.45
22.80	68.00	6.54
22.70	68.00	6.40
22.80	68.00	6.16
22.70	68.00	6.11
22.70	68.00	6.13
22.70	68.00	6.38
22.80	68.00	6.35
22.70	68.00	6.29
22.80	68.00	6.09
22.70	68.00	6.18
22.70	68.00	6.26
22.80	68.00	6.22
22.80	68.00	6.16
22.70	68.00	6.12
22.80	68.00	6.13
22.70	68.00	6.18
22.80	68.00	6.18
22.70	68.00	6.15
22.80	68.00	6.11
22.80	68.00	6.13
22.70	68.00	6.19
22.70	68.00	6.19
22.80	69.00	6.11
22.70	69.00	6.12
22.80	69.00	6.19
22.80	68.00	6.19
22.70	69.00	6.12
22.70	68.00	6.13
22.70	69.00	6.38
22.80	68.00	5.96
22.70	69.00	6.12
22.80	69.00	6.01
22.80	69.00	6.22
22.80	69.00	6.49
22.80	69.00	6.11
22.80	69.00	6.13
22.70	69.00	6.19
22.70	69.00	6.08
22.80	69.00	6.54
22.80	69.00	6.42
22.80	69.00	6.15
22.80	69.00	6.08
22.80	69.00	6.12
22.70	69.00	6.42
22.80	69.00	5.81
22.80	69.00	5.98
22.80	69.00	5.97
22.70	69.00	6.09
22.80	69.00	6.05
22.80	69.00	6.11
22.80	69.00	6.12
22.80	69.00	6.08
22.80	69.00	5.54
22.80	69.00	6.12
22.80	69.00	6.15
22.80	69.00	6.06
22.80	69.00	6.09
22.70	69.00	6.19
22.70	69.00	6.09
22.80	69.00	6.11
22.80	69.00	6.45
22.80	69.00	6.22
22.80	69.00	5.69
22.80	69.00	6.02
22.80	69.00	6.29
22.80	69.00	6.15
22.80	69.00	6.08
22.80	69.00	5.49
22.70	70.00	6.12
22.80	69.00	6.13
22.80	69.00	5.57
22.80	69.00	6.12
22.80	69.00	6.15
22.70	69.00	6.11
22.80	69.00	6.08
22.80	69.00	6.21
22.80	69.00	6.16
22.70	69.00	6.12
22.70	69.00	6.12
22.70	69.00	6.19
22.70	69.00	6.05
22.80	69.00	6.08
22.70	69.00	6.13
22.80	69.00	6.19
22.80	69.00	6.12
22.70	69.00	6.12
22.80	69.00	6.21
22.80	69.00	6.15
22.80	69.00	6.12
22.80	69.00	5.61
22.80	69.00	6.15
22.70	69.00	6.16
22.70	69.00	6.12
22.80	69.00	6.19
22.70	69.00	6.19
22.80	69.00	6.18
22.70	69.00	6.13
22.80	69.00	6.13
22.80	69.00	6.19
22.80	69.00	6.12
22.80	69.00	6.12
22.70	69.00	6.19
22.80	69.00	6.16
22.70	69.00	5.52
22.80	69.00	6.16
22.80	69.00	6.16
22.80	69.00	6.12
22.80	69.00	5.57
22.80	69.00	6.18
22.70	69.00	6.12
22.80	69.00	6.08
22.70	69.00	6.19
22.70	69.00	6.15
22.80	69.00	6.12
22.80	69.00	6.18
22.80	69.00	6.19
22.80	69.00	6.09
22.70	69.00	6.15
22.70	69.00	6.16
22.80	69.00	5.52
22.80	69.00	6.12
22.80	69.00	6.19
22.80	69.00	6.11
22.70	69.00	5.54
22.70	69.00	6.12
22.70	69.00	6.19
22.70	69.00	6.16
22.80	69.00	6.12
22.80	69.00	6.19
22.80	69.00	6.40
22.80	69.00	6.56
22.80	69.00	6.18
22.80	69.00	6.18
22.70	69.00	6.16
22.80	69.00	6.13
22.80	69.00	6.16
22.80	69.00	6.16
22.70	69.00	6.11
22.80	69.00	6.11
22.80	69.00	6.18
